Entity,Code,Year,Renewables (% growth)
North America (EI),,2004,2.717352
North America (EI),,2005,6.0399055
North America (EI),,2006,6.9553494
North America (EI),,2007,2.1666408
North America (EI),,2008,11.980713
North America (EI),,2009,4.966998
North America (EI),,2010,4.237294
North America (EI),,2011,12.40803
North America (EI),,2012,-0.45966506
North America (EI),,2013,5.6258917
North America (EI),,2014,2.2668362
North America (EI),,2015,2.491033
North America (EI),,2016,7.78774
North America (EI),,2017,6.4659476
North America (EI),,2018,1.1445165
North America (EI),,2019,2.2387624
North America (EI),,2020,2.4461627
North America (EI),,2021,5.0661325
North America (EI),,2022,7.7551126
North Macedonia,MKD,1991,72.70876
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,-38.443394
North Macedonia,MKD,1994,33.141754
North Macedonia,MKD,1995,15.251803
North Macedonia,MKD,1996,6.117356
North Macedonia,MKD,1997,5.8823466
North Macedonia,MKD,1998,20.333326
North Macedonia,MKD,1999,28.254854
North Macedonia,MKD,2000,-15.766746
North Macedonia,MKD,2001,-46.495724
North Macedonia,MKD,2002,20.926523
North Macedonia,MKD,2003,81.50593
North Macedonia,MKD,2004,7.860267
North Macedonia,MKD,2005,0.67476034
North Macedonia,MKD,2006,10.589814
North Macedonia,MKD,2007,-38.787876
North Macedonia,MKD,2008,-15.3762045
North Macedonia,MKD,2009,51.160477
North Macedonia,MKD,2010,88.55779
North Macedonia,MKD,2011,-40.99103
North Macedonia,MKD,2012,-27.203619
North Macedonia,MKD,2013,53.23105
North Macedonia,MKD,2014,-19.221931
North Macedonia,MKD,2015,56.912888
North Macedonia,MKD,2016,1.7187238
North Macedonia,MKD,2017,-37.239246
North Macedonia,MKD,2018,51.563717
North Macedonia,MKD,2019,-31.613195
North Macedonia,MKD,2020,9.71793
North Macedonia,MKD,2021,10.809088
North Macedonia,MKD,2022,-6.835413
Norway,NOR,1966,-1.4316916
Norway,NOR,1967,9.3488455
Norway,NOR,1968,12.952864
Norway,NOR,1969,-4.707253
Norway,NOR,1970,0.7617116
Norway,NOR,1971,9.405279
Norway,NOR,1972,6.5965652
Norway,NOR,1973,8.084011
Norway,NOR,1974,5.1189184
Norway,NOR,1975,0.9569645
Norway,NOR,1976,5.952406
Norway,NOR,1977,-12.096464
Norway,NOR,1978,12.057424
Norway,NOR,1979,9.902609
Norway,NOR,1980,-5.732936
Norway,NOR,1981,11.028194
Norway,NOR,1982,-0.36085844
Norway,NOR,1983,14.258539
Norway,NOR,1984,0.20343065
Norway,NOR,1985,-3.3190727
Norway,NOR,1986,-6.017309
Norway,NOR,1987,7.344103
Norway,NOR,1988,5.411732
Norway,NOR,1989,8.766211
Norway,NOR,1990,2.4732113
Norway,NOR,1991,-9.076447
Norway,NOR,1992,5.9405565
Norway,NOR,1993,2.2113323
Norway,NOR,1994,-6.3281
Norway,NOR,1995,8.851707
Norway,NOR,1996,-14.491624
Norway,NOR,1997,5.618477
Norway,NOR,1998,5.4141283
Norway,NOR,1999,4.971385
Norway,NOR,2000,16.723024
Norway,NOR,2001,-15.030575
Norway,NOR,2002,7.4136376
Norway,NOR,2003,-18.248003
Norway,NOR,2004,3.1725526
Norway,NOR,2005,24.797462
Norway,NOR,2006,-11.796623
Norway,NOR,2007,12.3236065
Norway,NOR,2008,4.445517
Norway,NOR,2009,-9.692966
Norway,NOR,2010,-6.47285
Norway,NOR,2011,3.3337831
Norway,NOR,2012,17.7719
Norway,NOR,2013,-9.139055
Norway,NOR,2014,5.6465745
Norway,NOR,2015,1.6169071
Norway,NOR,2016,4.9116254
Norway,NOR,2017,1.6628027
Norway,NOR,2018,-2.523315
Norway,NOR,2019,-7.378292
Norway,NOR,2020,14.117241
Norway,NOR,2021,2.7791262
Norway,NOR,2022,-7.894129
OECD (EI),,1966,5.8377504
OECD (EI),,1967,2.6162744
OECD (EI),,1968,2.9848099
OECD (EI),,1969,4.7140718
OECD (EI),,1970,3.0162454
OECD (EI),,1971,4.1318893
OECD (EI),,1972,4.4432282
OECD (EI),,1973,0.4410386
OECD (EI),,1974,9.5567465
OECD (EI),,1975,0.13711452
OECD (EI),,1976,-3.0810535
OECD (EI),,1977,0.85361004
OECD (EI),,1978,7.0920467
OECD (EI),,1979,4.347646
OECD (EI),,1980,-0.4356265
OECD (EI),,1981,1.5734315
OECD (EI),,1982,3.2512665
OECD (EI),,1983,4.6299815
OECD (EI),,1984,0.86728334
OECD (EI),,1985,0.043272972
OECD (EI),,1986,0.06546974
OECD (EI),,1987,0.6460786
OECD (EI),,1988,1.367271
OECD (EI),,1989,-1.5253901
OECD (EI),,1990,5.1715255
OECD (EI),,1991,1.6662002
OECD (EI),,1992,-0.13906956
OECD (EI),,1993,6.2624454
OECD (EI),,1994,-2.3398519
OECD (EI),,1995,6.5182567
OECD (EI),,1996,2.141118
OECD (EI),,1997,2.738285
OECD (EI),,1998,-1.3529301
OECD (EI),,1999,1.5126705
OECD (EI),,2000,1.6524553
OECD (EI),,2001,-5.3566694
OECD (EI),,2002,3.9665341
OECD (EI),,2003,0.94742775
OECD (EI),,2004,5.3815365
OECD (EI),,2005,4.45652
OECD (EI),,2006,6.6660285
OECD (EI),,2007,4.0189385
OECD (EI),,2008,10.113645
OECD (EI),,2009,4.2414784
OECD (EI),,2010,8.104097
OECD (EI),,2011,7.318294
OECD (EI),,2012,4.9304485
OECD (EI),,2013,5.2281737
OECD (EI),,2014,2.9521585
OECD (EI),,2015,4.671192
OECD (EI),,2016,4.6694636
OECD (EI),,2017,5.107677
OECD (EI),,2018,4.443753
OECD (EI),,2019,3.4953952
OECD (EI),,2020,5.038595
OECD (EI),,2021,3.6117554
OECD (EI),,2022,5.87728
Oceania,,1966,2.278471
Oceania,,1967,2.309692
Oceania,,1968,5.1856995
Oceania,,1969,2.9464602
Oceania,,1970,11.157703
Oceania,,1971,12.493574
Oceania,,1972,3.4080148
Oceania,,1973,2.1463156
Oceania,,1974,9.002209
Oceania,,1975,8.158577
Oceania,,1976,-5.725026
Oceania,,1977,-4.7233877
Oceania,,1978,6.748843
Oceania,,1979,6.853676
Oceania,,1980,0.57923794
Oceania,,1981,1.992178
Oceania,,1982,-6.4923706
Oceania,,1983,2.1867633
Oceania,,1984,5.218625
Oceania,,1985,0.089883804
Oceania,,1986,7.066262
Oceania,,1987,-1.4903784
Oceania,,1988,5.316663
Oceania,,1989,0.21258593
Oceania,,1990,3.623283
Oceania,,1991,1.770401
Oceania,,1992,-3.7940264
Oceania,,1993,7.3536754
Oceania,,1994,4.5598626
Oceania,,1995,2.7583838
Oceania,,1996,-2.02927
Oceania,,1997,-6.041324
Oceania,,1998,5.2557945
Oceania,,1999,-3.4412026
Oceania,,2000,4.133892
Oceania,,2001,-7.027179
Oceania,,2002,8.770061
Oceania,,2003,-1.3669968
Oceania,,2004,10.172915
Oceania,,2005,-3.3009768
Oceania,,2006,2.997303
Oceania,,2007,-0.12485981
Oceania,,2008,-2.7529597
Oceania,,2009,9.277511
Oceania,,2010,8.471167
Oceania,,2011,17.32775
Oceania,,2012,-3.3444226
Oceania,,2013,8.577431
Oceania,,2014,-0.57148933
Oceania,,2015,4.804373
Oceania,,2016,9.182417
Oceania,,2017,-4.368019
Oceania,,2018,14.38986
Oceania,,2019,5.9631944
Oceania,,2020,8.034229
Oceania,,2021,13.345623
Oceania,,2022,13.986921
Pakistan,PAK,1966,0
Pakistan,PAK,1967,18.511068
Pakistan,PAK,1968,20.203733
Pakistan,PAK,1969,5.5084705
Pakistan,PAK,1970,-11.512714
Pakistan,PAK,1971,30.559753
Pakistan,PAK,1972,5.2143693
Pakistan,PAK,1973,5.506611
Pakistan,PAK,1974,0.5219221
Pakistan,PAK,1975,15.057111
Pakistan,PAK,1976,8.574009
Pakistan,PAK,1977,18.786358
Pakistan,PAK,1978,24.142754
Pakistan,PAK,1979,8.117247
Pakistan,PAK,1980,4.848802
Pakistan,PAK,1981,4.425657
Pakistan,PAK,1982,12.523806
Pakistan,PAK,1983,15.827346
Pakistan,PAK,1984,3.6536336
Pakistan,PAK,1985,3.8773298
Pakistan,PAK,1986,-4.3773355
Pakistan,PAK,1987,31.476223
Pakistan,PAK,1988,4.831314
Pakistan,PAK,1989,1.622045
Pakistan,PAK,1990,-2.0521998
Pakistan,PAK,1991,7.00984
Pakistan,PAK,1992,9.088707
Pakistan,PAK,1993,9.971201
Pakistan,PAK,1994,-1.8537223
Pakistan,PAK,1995,5.6661963
Pakistan,PAK,1996,9.014952
Pakistan,PAK,1997,-25.610405
Pakistan,PAK,1998,30.68998
Pakistan,PAK,1999,-10.797429
Pakistan,PAK,2000,-14.04255
Pakistan,PAK,2001,3.6733627
Pakistan,PAK,2002,11.555159
Pakistan,PAK,2003,19.92743
Pakistan,PAK,2004,6.4504385
Pakistan,PAK,2005,12.48418
Pakistan,PAK,2006,-1.4617562
Pakistan,PAK,2007,4.7207117
Pakistan,PAK,2008,-13.694561
Pakistan,PAK,2009,5.1587105
Pakistan,PAK,2010,3.7297368
Pakistan,PAK,2011,2.6752114
Pakistan,PAK,2012,-64.62747
Pakistan,PAK,2013,193.423
Pakistan,PAK,2014,3.6046624
Pakistan,PAK,2015,2.769041
Pakistan,PAK,2016,7.790661
Pakistan,PAK,2017,-7.6072636
Pakistan,PAK,2018,1.0791898
Pakistan,PAK,2019,19.192791
Pakistan,PAK,2020,8.523631
Pakistan,PAK,2021,-3.58001
Pakistan,PAK,2022,-2.3664951
Peru,PER,1966,7.695234
Peru,PER,1967,12.0622635
Peru,PER,1968,7.323241
Peru,PER,1969,8.852935
Peru,PER,1970,-4.458255
Peru,PER,1971,27.63008
Peru,PER,1972,3.3015728
Peru,PER,1973,7.2286606
Peru,PER,1974,9.661924
Peru,PER,1975,4.578614
Peru,PER,1976,5.320084
Peru,PER,1977,3.7926435
Peru,PER,1978,2.2339225
Peru,PER,1979,7.164037
Peru,PER,1980,3.3352733
Peru,PER,1981,13.7702465
Peru,PER,1982,5.88454
Peru,PER,1983,-3.4514904
Peru,PER,1984,7.1861267
Peru,PER,1985,7.9819083
Peru,PER,1986,6.941688
Peru,PER,1987,7.832384
Peru,PER,1988,-4.1311026
Peru,PER,1989,0.8807659
Peru,PER,1990,-0.44124126
Peru,PER,1991,9.618103
Peru,PER,1992,-15.509671
Peru,PER,1993,21.23803
Peru,PER,1994,8.045017
Peru,PER,1995,1.660192
Peru,PER,1996,2.9159904
Peru,PER,1997,-0.68270564
Peru,PER,1998,4.2313933
Peru,PER,1999,5.349195
Peru,PER,2000,11.271644
Peru,PER,2001,8.840572
Peru,PER,2002,3.4937382
Peru,PER,2003,2.7545452
Peru,PER,2004,-5.879098
Peru,PER,2005,3.4212708
Peru,PER,2006,13.304413
Peru,PER,2007,0.23970604
Peru,PER,2008,-1.3833821
Peru,PER,2009,7.778108
Peru,PER,2010,3.4817576
Peru,PER,2011,7.231009
Peru,PER,2012,7.7231526
Peru,PER,2013,3.732276
Peru,PER,2014,1.2554169
Peru,PER,2015,6.2517047
Peru,PER,2016,2.1963954
Peru,PER,2017,18.380058
Peru,PER,2018,6.73635
Peru,PER,2019,1.7186761
Peru,PER,2020,-1.6992509
Peru,PER,2021,5.525577
Peru,PER,2022,-4.8441114
Philippines,PHL,1966,-1.935482
Philippines,PHL,1967,10.526312
Philippines,PHL,1968,2.3809552
Philippines,PHL,1969,5.5232525
Philippines,PHL,1970,15.537178
Philippines,PHL,1971,-7.8206897
Philippines,PHL,1972,14.174854
Philippines,PHL,1973,7.5668335
Philippines,PHL,1974,-13.605726
Philippines,PHL,1975,10.775232
Philippines,PHL,1976,23.019361
Philippines,PHL,1977,-24.329163
Philippines,PHL,1978,33.049656
Philippines,PHL,1979,25.015629
Philippines,PHL,1980,58.24176
Philippines,PHL,1981,37.19051
Philippines,PHL,1982,0.5718112
Philippines,PHL,1983,15.911234
Philippines,PHL,1984,19.470776
Philippines,PHL,1985,8.073366
Philippines,PHL,1986,0.82746744
Philippines,PHL,1987,-12.487423
Philippines,PHL,1988,13.249958
Philippines,PHL,1989,6.091726
Philippines,PHL,1990,-1.8782914
Philippines,PHL,1991,-8.820713
Philippines,PHL,1992,-6.9980803
Philippines,PHL,1993,5.4931045
Philippines,PHL,1994,13.882399
Philippines,PHL,1995,1.5186429
Philippines,PHL,1996,9.678984
Philippines,PHL,1997,-1.9020975
Philippines,PHL,1998,5.0653815
Philippines,PHL,1999,31.859802
Philippines,PHL,2000,5.3759336
Philippines,PHL,2001,-9.673089
Philippines,PHL,2002,-1.5418708
Philippines,PHL,2003,2.412665
Philippines,PHL,2004,6.6889167
Philippines,PHL,2005,-2.919042
Philippines,PHL,2006,11.762608
Philippines,PHL,2007,-5.280602
Philippines,PHL,2008,11.494028
Philippines,PHL,2009,1.3908386
Philippines,PHL,2010,-8.075309
Philippines,PHL,2011,10.5100155
Philippines,PHL,2012,7.424414
Philippines,PHL,2013,-1.0322332
Philippines,PHL,2014,1.0542274
Philippines,PHL,2015,7.143426
Philippines,PHL,2016,5.7647467
Philippines,PHL,2017,6.04254
Philippines,PHL,2018,1.044631
Philippines,PHL,2019,-3.1250834
Philippines,PHL,2020,-4.863429
Philippines,PHL,2021,11.579466
Philippines,PHL,2022,9.023678
Poland,POL,1966,1.3015151
Poland,POL,1967,7.1734548
Poland,POL,1968,5.0949097
Poland,POL,1969,-15.019017
Poland,POL,1970,104.69799
Poland,POL,1971,-8.743173
Poland,POL,1972,1.0778427
Poland,POL,1973,-0.5331695
Poland,POL,1974,40.38117
Poland,POL,1975,-6.618577
Poland,POL,1976,-16.946846
Poland,POL,1977,21.553623
Poland,POL,1978,-0.40504336
Poland,POL,1979,-7.5011373
Poland,POL,1980,26.868582
Poland,POL,1981,-7.354629
Poland,POL,1982,-24.68828
Poland,POL,1983,12.41721
Poland,POL,1984,-13.942069
Poland,POL,1985,28.294361
Poland,POL,1986,-14.7621155
Poland,POL,1987,-3.2863915
Poland,POL,1988,1.7799377
Poland,POL,1989,-9.273976
Poland,POL,1990,-14.01869
Poland,POL,1991,2.44565
Poland,POL,1992,7.2944403
Poland,POL,1993,-4.2645216
Poland,POL,1994,15.171075
Poland,POL,1995,9.585201
Poland,POL,1996,5.5754423
Poland,POL,1997,3.2945752
Poland,POL,1998,18.808628
Poland,POL,1999,-7.145679
Poland,POL,2000,-0.85033774
Poland,POL,2001,19.33962
Poland,POL,2002,-0.57491064
Poland,POL,2003,-6.8465233
Poland,POL,2004,25.341106
Poland,POL,2005,36.825752
Poland,POL,2006,20.734669
Poland,POL,2007,22.668314
Poland,POL,2008,78.37289
Poland,POL,2009,36.0077
Poland,POL,2010,15.319574
Poland,POL,2011,14.74278
Poland,POL,2012,21.893179
Poland,POL,2013,-0.1711905
Poland,POL,2014,9.237253
Poland,POL,2015,7.5840473
Poland,POL,2016,-7.2407484
Poland,POL,2017,11.696493
Poland,POL,2018,3.4210324
Poland,POL,2019,14.547359
Poland,POL,2020,6.443286
Poland,POL,2021,8.751082
Poland,POL,2022,15.022051
Portugal,PRT,1966,30.942142
Portugal,PRT,1967,3.5975218
Portugal,PRT,1968,-4.530221
Portugal,PRT,1969,21.69497
Portugal,PRT,1970,-9.118498
Portugal,PRT,1971,5.392325
Portugal,PRT,1972,14.034521
Portugal,PRT,1973,4.5284033
Portugal,PRT,1974,6.4186096
Portugal,PRT,1975,-17.007996
Portugal,PRT,1976,-24.510979
Portugal,PRT,1977,103.30875
Portugal,PRT,1978,8.2647085
Portugal,PRT,1979,3.8757682
Portugal,PRT,1980,-27.33851
Portugal,PRT,1981,-36.05279
Portugal,PRT,1982,36.472797
Portugal,PRT,1983,15.905964
Portugal,PRT,1984,20.24672
Portugal,PRT,1985,10.87985
Portugal,PRT,1986,-18.86843
Portugal,PRT,1987,7.0943
Portugal,PRT,1988,31.93406
Portugal,PRT,1989,-49.69727
Portugal,PRT,1990,51.97383
Portugal,PRT,1991,0.060915947
Portugal,PRT,1992,-43.82813
Portugal,PRT,1993,70.73922
Portugal,PRT,1994,23.149443
Portugal,PRT,1995,-19.352346
Portugal,PRT,1996,68.18617
Portugal,PRT,1997,-9.879046
Portugal,PRT,1998,-0.5523145
Portugal,PRT,1999,-38.89234
Portugal,PRT,2000,48.798595
Portugal,PRT,2001,22.327555
Portugal,PRT,2002,-38.171463
Portugal,PRT,2003,81.916794
Portugal,PRT,2004,-30.423695
Portugal,PRT,2005,-33.193714
Portugal,PRT,2006,100.08225
Portugal,PRT,2007,7.735336
Portugal,PRT,2008,-8.421403
Portugal,PRT,2009,28.709757
Portugal,PRT,2010,53.790092
Portugal,PRT,2011,-13.905657
Portugal,PRT,2012,-18.296259
Portugal,PRT,2013,44.450726
Portugal,PRT,2014,6.4453244
Portugal,PRT,2015,-18.221134
Portugal,PRT,2016,24.907791
Portugal,PRT,2017,-28.115421
Portugal,PRT,2018,27.604939
Portugal,PRT,2019,-6.1436234
Portugal,PRT,2020,8.232546
Portugal,PRT,2021,7.1474433
Portugal,PRT,2022,-15.91078
Romania,ROU,1966,2.9850721
Romania,ROU,1967,42.60869
Romania,ROU,1968,5.8265686
Romania,ROU,1969,41.93342
Romania,ROU,1970,25.078941
Romania,ROU,1971,62.0988
Romania,ROU,1972,63.359295
Romania,ROU,1973,2.7781606
Romania,ROU,1974,12.309527
Romania,ROU,1975,10.441244
Romania,ROU,1976,-13.396001
Romania,ROU,1977,15.270758
Romania,ROU,1978,13.5794525
Romania,ROU,1979,6.830597
Romania,ROU,1980,11.447215
Romania,ROU,1981,0.7913351
Romania,ROU,1982,-6.932563
Romania,ROU,1983,-15.319723
Romania,ROU,1984,12.831247
Romania,ROU,1985,12.246156
Romania,ROU,1986,-14.968925
Romania,ROU,1987,3.6910176
Romania,ROU,1988,31.822645
Romania,ROU,1989,-7.4309645
Romania,ROU,1990,-16.55898
Romania,ROU,1991,27.818453
Romania,ROU,1992,-19.78339
Romania,ROU,1993,9.118104
Romania,ROU,1994,2.169311
Romania,ROU,1995,27.954937
Romania,ROU,1996,-5.6191263
Romania,ROU,1997,11.202801
Romania,ROU,1998,7.8196287
Romania,ROU,1999,-3.1762779
Romania,ROU,2000,-19.201756
Romania,ROU,2001,0.9811878
Romania,ROU,2002,7.5453997
Romania,ROU,2003,-17.365568
Romania,ROU,2004,24.54381
Romania,ROU,2005,22.376955
Romania,ROU,2006,-9.162426
Romania,ROU,2007,-10.229468
Romania,ROU,2008,12.01619
Romania,ROU,2009,-5.8204412
Romania,ROU,2010,24.371302
Romania,ROU,2011,-14.556521
Romania,ROU,2012,-8.288002
Romania,ROU,2013,28.42226
Romania,ROU,2014,22.175335
Romania,ROU,2015,5.442083
Romania,ROU,2016,6.418121
Romania,ROU,2017,-7.9420147
Romania,ROU,2018,7.7567577
Romania,ROU,2019,-2.2187471
Romania,ROU,2020,2.4068356
Romania,ROU,2021,4.5586586
Romania,ROU,2022,-11.00648
Russia,RUS,1986,2.8830647
Russia,RUS,1987,-1.097244
Russia,RUS,1988,-0.9870529
Russia,RUS,1989,-0.7442415
Russia,RUS,1990,4.498112
Russia,RUS,1991,0.747931
Russia,RUS,1992,2.6748538
Russia,RUS,1993,0.9799838
Russia,RUS,1994,0.93950033
Russia,RUS,1995,0.18593073
Russia,RUS,1996,-12.44834
Russia,RUS,1997,2.0244122
Russia,RUS,1998,0.6755829
Russia,RUS,1999,1.2582421
Russia,RUS,2000,2.246654
Russia,RUS,2001,6.0059547
Russia,RUS,2002,-6.7020893
Russia,RUS,2003,-3.8860142
Russia,RUS,2004,12.874163
Russia,RUS,2005,-1.7399907
Russia,RUS,2006,0.4199624
Russia,RUS,2007,2.1520615
Russia,RUS,2008,-6.9067597
Russia,RUS,2009,5.703318
Russia,RUS,2010,-4.3934765
Russia,RUS,2011,-2.0390928
Russia,RUS,2012,0.2124548
Russia,RUS,2013,10.783458
Russia,RUS,2014,-4.097426
Russia,RUS,2015,-3.011793
Russia,RUS,2016,10.1269245
Russia,RUS,2017,0.5832672
Russia,RUS,2018,3.219676
Russia,RUS,2019,2.4271965
Russia,RUS,2020,10.288835
Russia,RUS,2021,2.141714
Russia,RUS,2022,-6.351185
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,188.2353
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Singapore,SGP,2017,0
Singapore,SGP,2018,0
Singapore,SGP,2019,0
Singapore,SGP,2020,0
Singapore,SGP,2021,0
Singapore,SGP,2022,0
Slovakia,SVK,1966,-4.1749477
Slovakia,SVK,1967,-14.315349
Slovakia,SVK,1968,-8.232445
Slovakia,SVK,1969,-22.163593
Slovakia,SVK,1970,50.847458
Slovakia,SVK,1971,-24.94787
Slovakia,SVK,1972,4.742551
Slovakia,SVK,1973,-14.489001
Slovakia,SVK,1974,68.15431
Slovakia,SVK,1975,-9.941519
Slovakia,SVK,1976,0.8491516
Slovakia,SVK,1977,19.266964
Slovakia,SVK,1978,-6.187707
Slovakia,SVK,1979,-16.60027
Slovakia,SVK,1980,19.798302
Slovakia,SVK,1981,-12.893224
Slovakia,SVK,1982,-12.207526
Slovakia,SVK,1983,6.1413765
Slovakia,SVK,1984,-15.120089
Slovakia,SVK,1985,36.14149
Slovakia,SVK,1986,-20.878607
Slovakia,SVK,1987,15.343285
Slovakia,SVK,1988,-9.16149
Slovakia,SVK,1989,11.794877
Slovakia,SVK,1990,-4.179412
Slovakia,SVK,1991,-25.106382
Slovakia,SVK,1992,37.571026
Slovakia,SVK,1993,78.98812
Slovakia,SVK,1994,25.612926
Slovakia,SVK,1995,12.055111
Slovakia,SVK,1996,-13.381147
Slovakia,SVK,1997,-3.8561642
Slovakia,SVK,1998,4.995084
Slovakia,SVK,1999,4.8511744
Slovakia,SVK,2000,3.151536
Slovakia,SVK,2001,17.44672
Slovakia,SVK,2002,0.5657077
Slovakia,SVK,2003,-33.92651
Slovakia,SVK,2004,14.84704
Slovakia,SVK,2005,15.781808
Slovakia,SVK,2006,10.051357
Slovakia,SVK,2007,6.704569
Slovakia,SVK,2008,-3.9326012
Slovakia,SVK,2009,9.025299
Slovakia,SVK,2010,19.87114
Slovakia,SVK,2011,-10.286856
Slovakia,SVK,2012,3.673637
Slovakia,SVK,2013,14.793528
Slovakia,SVK,2014,3.5926461
Slovakia,SVK,2015,-0.44605136
Slovakia,SVK,2016,6.3447833
Slovakia,SVK,2017,-0.45289993
Slovakia,SVK,2018,-8.93302
Slovakia,SVK,2019,12.263465
Slovakia,SVK,2020,2.6159167
Slovakia,SVK,2021,0.00449419
Slovakia,SVK,2022,-4.0928364
Slovenia,SVN,1991,21.31809
Slovenia,SVN,1992,-5.127496
Slovenia,SVN,1993,-11.335087
Slovenia,SVN,1994,11.993408
Slovenia,SVN,1995,-4.324794
Slovenia,SVN,1996,12.792122
Slovenia,SVN,1997,-15.730643
Slovenia,SVN,1998,11.614359
Slovenia,SVN,1999,9.275365
Slovenia,SVN,2000,3.55438
Slovenia,SVN,2001,-0.92213154
Slovenia,SVN,2002,-11.711478
Slovenia,SVN,2003,-9.838944
Slovenia,SVN,2004,36.92756
Slovenia,SVN,2005,-15.298855
Slovenia,SVN,2006,4.7715664
Slovenia,SVN,2007,-5.6070747
Slovenia,SVN,2008,30.159546
Slovenia,SVN,2009,14.49939
Slovenia,SVN,2010,0.17204285
Slovenia,SVN,2011,-18.542635
Slovenia,SVN,2012,14.630699
Slovenia,SVN,2013,17.719221
Slovenia,SVN,2014,22.691845
Slovenia,SVN,2015,-33.903156
Slovenia,SVN,2016,12.259043
Slovenia,SVN,2017,-10.279184
Slovenia,SVN,2018,28.433918
Slovenia,SVN,2019,1.0564089
Slovenia,SVN,2020,8.510828
Slovenia,SVN,2021,-0.35139918
Slovenia,SVN,2022,-27.348215
South Africa,ZAF,1966,-2.702707
South Africa,ZAF,1967,-27.777773
South Africa,ZAF,1968,-7.6923075
South Africa,ZAF,1969,-12.5
South Africa,ZAF,1970,19.047619
South Africa,ZAF,1971,348
South Africa,ZAF,1972,644.6428
South Africa,ZAF,1973,18.105518
South Africa,ZAF,1974,14.923859
South Africa,ZAF,1975,-1.0600686
South Africa,ZAF,1976,67.50001
South Africa,ZAF,1977,3.6247253
South Africa,ZAF,1978,-1.9032955
South Africa,ZAF,1979,-40.010483
South Africa,ZAF,1980,-13.286722
South Africa,ZAF,1981,66.63307
South Africa,ZAF,1982,-38.535995
South Africa,ZAF,1983,-41.437004
South Africa,ZAF,1984,-5.8823586
South Africa,ZAF,1985,11.428571
South Africa,ZAF,1986,160.09615
South Africa,ZAF,1987,-0.3696859
South Africa,ZAF,1988,95.54731
South Africa,ZAF,1989,-12.745094
South Africa,ZAF,1990,-63.392532
South Africa,ZAF,1991,96.039604
South Africa,ZAF,1992,-62.0202
South Africa,ZAF,1993,-80.5851
South Africa,ZAF,1994,635.61615
South Africa,ZAF,1995,-50.74488
South Africa,ZAF,1996,160.68051
South Africa,ZAF,1997,62.291527
South Africa,ZAF,1998,-18.409294
South Africa,ZAF,1999,-49.452366
South Africa,ZAF,2000,72.026
South Africa,ZAF,2001,35.716103
South Africa,ZAF,2002,41.42636
South Africa,ZAF,2003,-41.034405
South Africa,ZAF,2004,11.077189
South Africa,ZAF,2005,-7.699484
South Africa,ZAF,2006,84.86807
South Africa,ZAF,2007,20.726002
South Africa,ZAF,2008,-43.12355
South Africa,ZAF,2009,-3.492719
South Africa,ZAF,2010,-22.043901
South Africa,ZAF,2011,130.7799
South Africa,ZAF,2012,-47.822834
South Africa,ZAF,2013,13.538254
South Africa,ZAF,2014,97.34733
South Africa,ZAF,2015,56.49748
South Africa,ZAF,2016,20.322205
South Africa,ZAF,2017,44.619595
South Africa,ZAF,2018,3.1297922
South Africa,ZAF,2019,0.50952435
South Africa,ZAF,2020,10.014129
South Africa,ZAF,2021,27.868235
South Africa,ZAF,2022,8.24244
South America,,1966,11.403465
South America,,1967,5.799699
South America,,1968,6.21202
South America,,1969,7.83993
South America,,1970,25.490559
South America,,1971,10.8796835
South America,,1972,13.955998
South America,,1973,11.241663
South America,,1974,14.234042
South America,,1975,8.764267
South America,,1976,10.843015
South America,,1977,13.695061
South America,,1978,12.8757715
South America,,1979,15.179527
South America,,1980,12.940847
South America,,1981,0.2081275
South America,,1982,11.078405
South America,,1983,11.554837
South America,,1984,11.837732
South America,,1985,10.331011
South America,,1986,10.924042
South America,,1987,5.7806373
South America,,1988,3.9601088
South America,,1989,3.578341
South America,,1990,1.874125
South America,,1991,6.1000586
South America,,1992,1.732266
South America,,1993,7.30145
South America,,1994,6.436193
South America,,1995,3.75036
South America,,1996,3.716731
South America,,1997,4.330325
South America,,1998,1.7347574
South America,,1999,0.016200542
South America,,2000,2.8480291
South America,,2001,-5.7269692
South America,,2002,5.521548
South America,,2003,3.4045339
South America,,2004,4.1970015
South America,,2005,5.9311748
South America,,2006,3.8947105
South America,,2007,7.3814273
South America,,2008,6.083739
South America,,2009,4.5167685
South America,,2010,3.2224536
South America,,2011,3.7926078
South America,,2012,-1.0602236
South America,,2013,1.5009522
South America,,2014,1.4184356
South America,,2015,3.597808
South America,,2016,1.3953209
South America,,2017,3.9704084
